Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
300011	9	453934	0	12029389	2.58127	1481.08	0	3007	18852219989	453943	0	12029398	1.85627	2775.04	0	2466	18852220196	0.00414	2091.23
300011	9	453941	0	12029396	1.10648	1097.4	0	2318	18852220150	453943	0	12029398	1.85627	2775.04	0	2466	18852220196	0.00092	2535.12
300011	9	453942	0	12029397	1.35889	2580.98	0	2418	18852220173	453943	0	12029398	1.85627	2775.04	0	2466	18852220196	0.00046	4407.47
300012	4	35476	0	1030392	1.33105	5614.36	0	405	130469488470	35481	0	1030397	1.87755	5624.41	0	472	130469560902	1.44864	9709.65
300012	7	365565	0	3238910	1.74836	1801.68	0	1890	173610983922	365566	0	3238911	2.09459	2358.17	1	1827	173610983945	0.00046	2780.4
300012	7	365566	0	3238911	2.09459	2358.17	1	1827	173610983945	365567	0	3238912	2.051	1871.03	0	1484	173610983968	0.00046	1893.58
300013	2	417386	0	9369123	1.80247	5488.34	0	545	293492790818	417399	0	9369136	2.04616	3645.56	0	590	293492977261	3.72886	8588.87
300013	11	222065	0	14817353	0.920786	2782.82	0	281	399053336838	222073	0	14817361	2.35586	5491.21	0	635	399053587576	5.01476	5519.01
300014	6	425722	0	4432455	1.57771	5053.42	0	518	522655147904	425740	0	4432473	2.00809	2756.42	0	579	522655419684	5.4356	6501.35
300016	13	265002	0	10373730	1.00232	4212.85	0	291	964272558874	265004	0	10373732	2.20295	3501.45	0	627	964272574096	0.30444	4654.36
300018	14	69542	0	12571339	2.99644	1885.95	0	1903	1332879936468	69550	0	12571347	2.00052	2661.27	0	1375	1332879936651	0.00366	1195.06
300018	14	69543	0	12571340	1.41777	4393.58	0	1371	1332879936491	69550	0	12571347	2.00052	2661.27	0	1375	1332879936651	0.0032	5824.46
