Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
304120	13	128453	0	14539193	5.89559	4426.49	0	1580	5947864694408	128460	0	14539200	1.99952	4333.88	0	619	5947864707758	0.267	298.736
304135	0	537293	0	1508973	2.15451	1385.66	0	1450	6715960141495	537294	0	1508974	2.47159	2427.86	0	1418	6715960141518	0.00046	1799.18
304846	0	62202	0	678578	1.87817	4222.74	0	604	536341726372	62204	0	678580	1.86439	3903.2	0	558	536341743725	0.34706	902.241
304878	4	22385	0	65759	6.628	3317.01	0	2164	5864594656932	22406	0	65780	1.92816	2524.16	0	535	5864594663711	0.13558	1424.5
304878	4	22386	0	65760	3.63992	2560.79	0	1209	5864594656955	22406	0	65780	1.92816	2524.16	0	535	5864594663711	0.13512	2489.31
304878	4	22396	0	65770	1.28157	3145.89	0	503	5864594657183	22406	0	65780	1.92816	2524.16	0	535	5864594663711	0.13056	1056.05
304928	2	391674	0	11611175	4.46554	4136.23	0	1139	4984624493574	391678	0	11611179	2.09408	3979.78	0	563	4984624520103	0.53058	272.793
304929	12	467460	0	10095724	7.50121	1422.03	0	2407	5299879828764	467469	0	10095733	1.90984	1647.91	0	1322	5299879828970	0.00412	2128.85
304929	12	467461	0	10095725	3.52703	638.815	0	1914	5299879828787	467469	0	10095733	1.90984	1647.91	0	1322	5299879828970	0.00366	1265.61
304929	12	467469	0	10095733	1.90984	1647.91	0	1322	5299879828970	467470	0	10095734	2.29674	658.449	0	1338	5299879828993	0.00046	1685.51
304929	12	467470	0	10095734	2.29674	658.449	0	1338	5299879828993	467471	0	10095735	2.21678	1506.51	0	1028	5299879829016	0.00046	1245.68
305197	0	220776	0	6014388	1.60462	1074.99	0	1374	1157123722309	220777	0	6014389	2.19688	746.982	0	1526	1157123722332	0.00046	1282.28
305197	0	220777	0	6014389	2.19688	746.982	0	1526	1157123722332	220778	0	6014390	2.45013	1521.42	0	1442	1157123722355	0.00046	2130.35
305216	10	281692	0	15262637	1.65537	2584.12	0	1209	3748382956834	281693	0	15262638	2.11473	1290.95	0	1280	3748382956857	0.00046	1437.7
305236	12	437020	0	10232334	1.4656	3748.16	1	401	2040124357170	437022	0	10232336	2.09006	3802.14	0	548	2040124367803	0.21266	350.928
305528	1	240298	0	9389767	1.80429	2444.38	0	1253	1463931836947	240299	0	9389768	2.23047	1225.42	0	1264	1463931836970	0.00046	2411.63
305536	10	191180	0	6599503	1.17678	5476.01	0	341	2699279202437	191182	0	6599505	2.17823	5165.51	0	627	2699279225654	0.46434	375.608
305555	11	235048	0	2032356	1.64171	1274.36	0	1022	6134185831349	235049	0	2032357	1.97481	1599.79	0	1111	6134185831372	0.00046	889.839
305555	11	235049	0	2032357	1.97481	1599.79	0	1111	6134185831372	235050	0	2032358	2.42553	643.457	0	1123	6134185831395	0.00046	1106.93
305562	1	148140	0	1072066	3.67425	1634.8	0	1165	6978824255331	148141	0	1072067	2.07608	1729.11	1	673	6978824255354	0.00046	2396.49
305564	8	109574	0	5834383	2.93527	4163.61	0	748	7432834804553	109576	0	5834385	2.08943	3885.46	0	542	7432834813669	0.18232	345.155
305601	10	614226	0	16160926	1.12431	2107.28	0	294	5096801015930	614229	0	16160929	2.27349	1993.6	0	559	5096801036503	0.41146	340.135
305603	8	20175	0	14592853	1.5168	596.446	0	1037	5416876293204	20182	0	14592860	1.91269	770.18	0	1023	5416876293364	0.0032	410.361
305603	8	20182	0	14592860	1.91269	770.18	0	1023	5416876293364	20183	0	14592861	2.18636	2208.53	0	1061	5416876293387	0.00046	1689.05
305665	10	149181	0	15419458	0.957808	5647.47	0	241	6727185928378	149185	0	15419462	2.1919	4493.34	0	599	6727185942352	0.27948	1381.66
305688	6	395204	0	8780761	1.30044	4438.87	0	359	2023074984864	395207	0	8780764	2.04376	4532.37	0	543	2023074986024	0.0232	613.944
305960	2	611588	0	8656140	1.55656	4900.41	0	402	3587300350880	611590	0	8656142	2.04309	4979.37	0	516	3587300365910	0.3006	306.243
305964	9	115875	0	13360201	1.28465	1705	0	414	4391922812572	115884	0	13360210	2.0361	3772.83	0	536	4391922818798	0.12452	2373.89
305987	2	582752	0	2113593	2.68974	1713	0	1932	7939409700946	582761	0	2113602	1.97465	2748.97	0	1361	7939409701153	0.00414	2319.91
306357	0	134148	0	8397987	1.38614	1777.75	0	359	5369612346086	134150	0	8397989	2.1878	2138.74	0	548	5369612347681	0.0319	471.214
306376	0	574382	0	2229033	3.03079	4794.38	0	790	4359839775	574384	0	2229035	2.24154	4807.63	0	592	4359840462	0.01374	125.259
306398	0	342307	0	5941764	1.62849	751.235	0	885	4000908052945	342314	0	5941771	2.12892	1123.55	0	846	4000908053106	0.00322	1221.12
306398	0	342312	0	5941769	1.22976	1620.52	0	685	4000908053060	342314	0	5941771	2.12892	1123.55	0	846	4000908053106	0.00092	2063.06
306458	0	424269	0	15919157	2.2686	2049.47	0	1676	5877648015815	424270	0	15919158	1.94246	2291.14	0	1294	5877648015838	0.00046	379.859
