Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
301013	8	431616	0	10591733	2.18225	5949.87	0	566	4377919565698	431622	0	10591739	1.92963	5867.19	0	456	4377919651058	1.7072	6144.65
301013	14	134737	0	14063710	1.52864	3602.87	3	2138	4446378480955	134738	0	14063711	2.0642	2589.67	1	2029	4446378480978	0.00046	4466.35
301014	1	609097	0	15503725	4.06305	2968.98	0	1666	4474754622785	609098	0	15503726	2.1313	995.377	0	1053	4474754622808	0.00046	3101.29
301014	2	300251	0	15822701	2.01701	5869.83	0	408	4481038737338	300254	0	15822704	2.3377	5988.87	0	418	4481038823887	1.73098	246.18
301014	6	245500	0	1568400	0.9996	5825.5	0	248	4529421946214	245520	0	1568420	2.12821	5488.65	0	675	4529422326550	7.60672	11015.1
301014	8	220390	0	2807305	1.09406	5914.52	0	284	4552894363641	220403	0	2807318	2.1399	5836.65	1	514	4552894668396	6.0951	11184.1
301014	8	286527	0	2873443	1.068	5952.3	0	256	4554200837406	286534	0	2873450	2.11816	5843.34	0	491	4554200929349	1.83886	3053.97
301014	10	366587	0	4209529	0.986096	5889.35	0	239	4580555329153	366606	0	4209548	2.27853	5771.76	0	596	4580555708400	7.58494	9738.84
301014	13	489925	0	6217895	0.927732	5991.18	0	251	4620165899883	489928	0	6217898	2.05847	5933.02	0	429	4620165933923	0.6808	10517.2
301014	14	179421	0	6535587	0.904879	5889.73	0	232	4626423740479	179442	0	6535608	1.87914	5670.18	0	468	4626423958732	4.36506	7703.78
301014	14	336349	0	6692518	1.01785	5994.52	0	257	4629531644345	336358	0	6692527	1.90931	5888.07	0	459	4629531922825	5.5696	1885.72
301015	4	566222	0	9815361	6.86457	5842.04	0	1310	4691089692997	566223	0	9815362	2.00588	5895.28	0	465	4691089693020	0.00046	120.611
301015	7	573529	0	11707044	0.938331	5908.73	0	242	4728325178039	573559	0	11707074	2.41094	5323.34	0	736	4728325603560	8.51042	8916.1
301016	1	283095	0	76115	7.4155	983.915	0	2627	4828432627938	283105	0	76125	2.45658	525.177	0	1510	4828432628168	0.0046	758.639
301016	1	283097	0	76117	1.30886	3726.81	0	1446	4828432627984	283105	0	76125	2.45658	525.177	0	1510	4828432628168	0.00368	4171.71
301016	1	283102	0	76122	1.10611	2478.13	0	1120	4828432628099	283105	0	76125	2.45658	525.177	0	1510	4828432628168	0.00138	2107.12
301016	1	283105	0	76125	2.45658	525.177	0	1510	4828432628168	283106	0	76126	2.24373	931.643	0	1142	4828432628191	0.00046	755.573
301016	2	371532	0	792491	1.13067	5873	0	265	4842575860142	371535	0	792494	2.42908	5816.77	0	623	4842575874446	0.28608	10676.7
301016	3	383258	0	1432464	1.5168	2347.78	0	1154	4855168473269	383259	0	1432465	1.91203	3474.82	0	1300	4855168473292	0.00046	3115.47
301016	3	383259	0	1432465	1.91203	3474.82	0	1300	4855168473292	383260	0	1432466	2.35812	1462.76	0	1270	4855168473315	0.00046	4431.67
301016	4	146593	0	1823893	4.32542	4762.33	0	1817	4862881661098	146594	0	1823894	2.49134	2806.82	0	1305	4862881661121	0.00046	5782.21
301016	6	580103	0	3513769	0.991279	5896.01	0	254	4896168072343	580108	0	3513774	2.13453	5737.21	1	577	4896168157452	1.70218	8443.75
301016	11	244203	0	6319826	2.55103	1895.86	0	687	4951532525847	244205	0	6319828	2.14742	2177.66	1	593	4951532532452	0.1321	359.475
301016	14	63748	0	8023828	1.00938	5970.5	0	260	4985149672846	63750	0	8023830	2.30747	5749.83	0	631	4985149703676	0.6166	9632.48
301017	8	227128	0	13554580	0.918218	5814.26	0	211	5093278369879	227131	0	13554583	1.85881	5992.66	0	396	5093278392178	0.44598	3866.26
301017	8	537403	0	13864860	1.53016	2224.53	0	1168	5099385364873	537405	0	13864862	2.07403	1079.06	1	1281	5099385364919	0.00092	2626.85
301017	8	537404	0	13864861	1.46946	5241.05	0	1228	5099385364896	537405	0	13864862	2.07403	1079.06	1	1281	5099385364919	0.00046	5115.46
301017	11	216823	0	15428009	1.03752	5975.49	0	254	5130251951227	216831	0	15428017	1.86324	5783.98	0	485	5130252230754	5.59054	10927.5
301017	12	540578	0	16380218	1.04349	5996.97	0	258	5149032799551	540603	0	16380243	2.00529	5896.41	0	356	5149033154762	7.10422	7746.29
301017	13	331850	0	87894	0.910196	5955.65	0	230	5157288234755	331856	0	87900	2.40517	5580.18	0	652	5157288292824	1.16138	3685.41
301017	14	132199	0	516609	0.952736	5986.37	0	247	5165751517847	132237	0	516647	1.85491	5759.04	0	491	5165752015848	9.96002	11380.5
301018	5	383115	0	4287058	6.47588	1392.72	44	4014	5240047085703	383116	0	4287059	2.04727	2862.85	41	3338	5240047085726	0.00046	3494.75
301018	6	119094	0	4650815	1.09308	5944.78	0	215	5247230506291	119112	0	4650833	1.9723	5986.33	0	398	5247230808102	6.03622	11777.4
301018	7	250776	0	5410678	1.12663	5847.35	0	264	5262206739594	250781	0	5410683	2.27807	5742.54	0	596	5262206833354	1.8752	10509.1
301018	14	29483	0	9587233	1.89898	4838.18	0	589	5344405427405	29487	0	9587237	2.11365	4637.18	0	652	5344405428591	0.02372	274.716
301019	7	154329	0	14456132	0.947934	5848.69	0	250	5440372337948	154342	0	14456145	2.08089	5595.65	0	560	5440372710117	7.44338	9198.83
301019	7	262201	0	14564006	1.11604	5937.58	0	271	5442490113579	262208	0	14564013	1.98049	5723.47	0	479	5442490249549	2.7194	7886.35
301019	9	101089	0	15667081	1.83183	2530.48	0	1121	5463257361626	101090	0	15667082	2.09609	2141	0	1083	5463257361649	0.00046	3324.81
301019	9	501344	0	16067342	2.83016	299.376	0	1858	5471138757486	501352	0	16067350	1.89875	3559.51	0	1426	5471138757670	0.00368	3368.66
301019	9	501345	0	16067343	1.37557	2754.3	1	1390	5471138757509	501352	0	16067350	1.89875	3559.51	0	1426	5471138757670	0.00322	2470.25
301019	9	501346	0	16067344	0.944534	2702.2	0	1099	5471138757532	501352	0	16067350	1.89875	3559.51	0	1426	5471138757670	0.00276	4265.12
301019	9	501349	0	16067347	0.922358	1759.82	1	911	5471138757601	501352	0	16067350	1.89875	3559.51	0	1426	5471138757670	0.00138	5098.76
301019	9	501351	0	16067349	1.35874	2734.97	0	1278	5471138757647	501352	0	16067350	1.89875	3559.51	0	1426	5471138757670	0.00046	5641.82
301019	11	112179	0	221912	1.02107	5935.25	0	172	5488209456712	112192	0	221925	2.05269	289.859	0	545	5488209776204	6.38984	6037.13
301019	12	20642	0	758695	1.78733	1332.02	0	1153	5498786634151	20643	0	758696	1.91005	2649.68	0	1176	5498786634174	0.00046	1640.2
301019	12	428496	0	1166555	0.913225	5984.84	0	225	5506838507377	428526	0	1166585	2.02564	5698.52	0	515	5506838915036	8.15318	11098.8
301019	14	114914	0	2109410	1.08931	5837.93	0	242	5525416786868	114917	0	2109413	2.05708	5940.39	0	372	5525416845624	1.17512	252.855
301019	14	284937	0	2279435	1.03229	5893.56	0	276	5528757129047	284959	0	2279457	2.28954	5891.3	0	528	5528757592761	9.27428	11735.9
301020	0	447902	0	2827475	0.980043	5947.24	0	255	5539535605525	447923	0	2827496	1.86165	5782.99	0	436	5539535871723	5.32396	11039.7
301020	3	371046	0	4635856	0.912872	5801.87	0	239	5575170604764	371064	0	4635874	2.33219	5255.6	1	645	5575170968206	7.26884	3325.49
301020	8	195184	0	7601629	1.57943	1770.38	0	1320	5633651057013	195192	0	7601637	2.35163	2421.96	0	1315	5633651057196	0.00366	1951.42
301020	8	195189	0	7601634	1.1439	2893.99	1	1047	5633651057127	195192	0	7601637	2.35163	2421.96	0	1315	5633651057196	0.00138	2916.97
301020	9	226354	0	8260963	1.82739	1704.82	0	1286	5646625982935	226355	0	8260964	2.28161	2683.69	0	1367	5646625982958	0.00046	3781.66
301020	9	477821	0	8512433	1.49573	5128.44	0	479	5651596130569	477823	0	8512435	1.9601	4900.03	0	614	5651596137260	0.13382	510.573
301021	0	413548	0	11925946	4.73649	5825.82	0	916	5718923335842	413551	0	11925949	2.11158	5845.83	0	422	5718923340312	0.0894	46.5677
301021	7	482408	0	16391624	1.12825	5941.17	0	300	5807009545545	482424	0	16391640	2.25173	5953.72	0	427	5807009943883	7.96676	11215.2
301021	8	255394	0	81168	0.933225	5853.62	0	243	5814930588909	255396	0	81170	2.1009	5904.41	0	522	5814930613086	0.48354	4047.77
301021	8	301671	0	127445	2.13403	5483.93	0	550	5815836917732	301690	0	127464	1.86408	5278.93	0	563	5815837349640	8.63816	4382.6
301021	13	84465	0	3051572	0.992665	5948.99	0	245	5873414124662	84489	0	3051596	1.88086	5926.91	0	448	5873414584679	9.20034	11243.2
301022	2	201943	0	5402329	1.10919	5673.25	0	308	5918753178545	201948	0	5402334	1.86003	5968.77	0	452	5918753258247	1.59404	11638.8
301022	5	457219	0	7542605	3.41414	1526.81	0	1963	5960875565320	457228	0	7542614	2.02185	5267.8	0	1422	5960875565527	0.00414	3877.88
301023	4	445855	0	16080431	1.126	5850.02	0	283	6129159858843	445869	0	16080445	2.06472	5496.12	0	549	6129159989690	2.61694	9554.86
301023	6	391124	0	570224	1.62522	4170.86	1	1142	6152837353443	391125	0	570225	2.04788	2918.6	0	1137	6152837353466	0.00046	7057.99
301023	9	420086	0	2484482	1.26485	5865.62	0	308	6190554515897	420105	0	2484501	1.96851	5818.87	0	509	6190554857148	6.82502	11078.5
301024	3	103186	0	7536056	1.55185	4518.12	0	312	6290047119479	103187	0	7536057	2.10743	1347.21	0	709	6290047119502	0.00046	5712.96
301024	4	35894	0	8096848	0.984564	3406.61	0	290	6301088914893	35895	0	8096849	2.0623	3161.92	0	583	6301088914916	0.00046	3331.18
301024	13	43960	0	13766293	0.912199	5798.24	0	230	6411880965299	43962	0	13766295	2.17551	5746.93	0	473	6411880970692	0.10786	5310.08
301024	13	295022	0	14017358	0.937658	5988.47	0	164	6416817080801	295029	0	14017365	1.90929	5615.89	0	509	6416817166853	1.72104	6223.02
301025	0	415060	0	15152275	3.98034	5870.59	0	763	6439194809106	415092	0	15152307	2.42095	5975.54	0	427	6439195165432	7.12652	142.412
301025	6	310604	0	2105902	2.05299	5793.57	0	496	6511347924202	310620	0	2105918	2.29027	5877.89	1	589	6511348141220	4.34036	5066.24
301025	9	410346	0	4090424	0.902041	5906.03	0	227	6550449289208	410348	0	4090426	1.87219	5957.54	0	494	6550449427931	2.77446	2150.68
301025	13	213099	0	6405891	0.908008	5768.56	0	252	6596069246362	213125	0	6405917	2.23756	5880.67	0	438	6596069682632	8.7254	10966.2
301026	0	397647	0	7566834	2.60774	5959.6	0	451	6618904520252	397674	0	7566861	2.30383	5719.69	0	588	6618905003037	9.6557	9506.16
301026	0	480441	0	7649629	2.98758	4355.96	1	2086	6620530178056	480449	0	7649637	1.90706	2676.85	0	1452	6620530178239	0.00366	5444.48
301026	0	480446	0	7649634	0.937102	1409.84	0	953	6620530178170	480449	0	7649637	1.90706	2676.85	0	1452	6620530178239	0.00138	2825.08
301026	0	480447	0	7649635	1.01642	3961.06	1	1154	6620530178193	480449	0	7649637	1.90706	2676.85	0	1452	6620530178239	0.00092	5557.55
301026	0	480448	0	7649636	1.22162	5509.07	0	1325	6620530178216	480449	0	7649637	1.90706	2676.85	0	1452	6620530178239	0.00046	7563.87
301026	0	480449	0	7649637	1.90706	2676.85	0	1452	6620530178239	480450	0	7649638	2.40738	854.668	0	1448	6620530178262	0.00046	2835.51
301026	0	480450	0	7649638	2.40738	854.668	0	1448	6620530178262	480473	0	7649661	1.92683	3200.91	0	618	6620530179791	0.03058	3906.8
301026	0	480452	0	7649640	1.3303	1973.34	0	723	6620530178308	480473	0	7649661	1.92683	3200.91	0	618	6620530179791	0.02966	3593.7
301026	0	480453	0	7649641	1.09769	2499.31	0	515	6620530178330	480473	0	7649661	1.92683	3200.91	0	618	6620530179791	0.02922	1021.63
301026	0	480473	0	7649661	1.92683	3200.91	0	618	6620530179791	480479	0	7649667	1.94505	4383.85	0	638	6620530189777	0.19972	1526.94
301026	4	269145	0	9950649	5.19001	2202.72	0	1896	6665946634879	269146	0	9950650	2.05395	5363.12	0	1308	6665946634902	0.00046	4489.72
301026	6	191367	0	11129235	1.43523	5921.62	0	389	6689126317658	191372	0	11129240	2.06937	4961.77	0	662	6689126438737	2.42158	5466.88
301026	6	456500	0	11394372	1.09067	5929.57	0	278	6694358890940	456506	0	11394378	1.97097	2371.36	0	535	6694359034707	2.87534	6432.93
301026	10	422470	0	13873083	0.953188	5949.89	0	251	6743141238534	422487	0	13873100	2.18478	5804.14	0	448	6743141493094	5.0912	10143.9
301026	14	120579	0	16086154	1.20598	3794.42	0	354	6786609567042	120594	0	16086169	2.111	5766.44	0	523	6786609819200	5.04316	3148.81
301027	0	437616	0	39877	1.01299	5981.13	0	269	6798759950068	437625	0	39886	2.21441	5746.71	0	548	6798760267063	6.3399	7829.77
301027	6	46335	0	3424698	1.36547	1903.03	0	925	6865572953656	46343	0	3424706	1.91218	3355.77	0	962	6865572953839	0.00366	2393.74
301027	10	520149	0	6411065	1.02269	5533.14	0	315	6924517456675	520167	0	6411083	2.03536	5922.9	0	455	6924517620941	3.28532	3636.66
301027	13	32086	0	7807745	0.985242	5977.44	0	236	6952035751042	32088	0	7807747	2.14118	5841.94	0	474	6952035783218	0.64352	10290.3
301027	13	539271	0	8314937	1.29974	5895.57	0	339	6962041699758	539277	0	8314943	2.27668	5699.94	0	500	6962041742284	0.85052	7197.03
301027	14	7352	0	8411377	1.14217	5919.32	0	281	6963944322076	7355	0	8411380	1.93851	5862.29	0	430	6963944369575	0.94998	8504.88
301028	3	475657	0	11138924	1.01725	5909.24	0	264	7017664476751	475671	0	11138938	2.25335	5978	0	441	7017664719151	4.848	9295.74
301028	3	495170	0	11158438	1.07393	5987.59	0	285	7018048494851	495186	0	11158454	2.0749	5701.4	0	517	7018048812202	6.34702	10509.7
301028	6	176667	0	12724262	1.07065	5987.03	1	267	7048897761396	176699	0	12724294	2.38813	5769.27	0	579	7048898222294	9.21796	6134.23
301029	0	467798	0	1673931	0.942077	5947.23	0	256	7160424829029	467802	0	1673935	2.34809	5926.33	0	611	7160424911884	1.6571	8158.63
301029	1	124408	0	1958180	0.913935	5829.63	0	241	7166011964941	124420	0	1958192	1.86456	5889.8	0	500	7166012290028	6.50174	6479.01
301029	2	141285	0	2603376	0.977096	5985.69	0	234	7178744786790	141309	0	2603400	2.26278	5970.4	0	372	7178745250106	9.26632	4501.52
301029	3	123518	0	3213866	0.971376	5766.6	0	244	7190781213310	123528	0	3213876	2.13258	5616.54	0	553	7190781562351	6.98082	5933.83
301029	6	79419	0	5054134	1.01007	5886.13	0	258	7227038611631	79423	0	5054138	2.44575	3427.42	0	988	7227038667936	1.1261	6051.22
301029	10	483951	0	7979283	0.902955	5898.04	0	222	7283736801073	483961	0	7979293	1.85643	5947.97	0	446	7283736868528	1.3491	5984.72
301030	1	459483	0	11476182	0.908069	5968.99	0	242	7352741398342	459486	0	11476185	2.04259	5720.88	0	507	7352741480556	1.64428	9451.36
301030	5	234860	0	13763999	0.983366	5870.09	0	265	7397872279022	234881	0	13764020	2.1107	5843.55	0	475	7397872663103	7.68162	10003.4
301030	6	464427	0	14621857	1.51826	3288.34	0	1186	7414773378891	464428	0	14621858	2.13936	1314.7	0	1279	7414773378914	0.00046	2089.55
301030	6	464429	0	14621859	2.59077	573.353	0	1317	7414773378937	464430	0	14621860	2.05688	2508.07	0	1032	7414773378960	0.00046	2918.24
301030	6	500387	0	14657817	0.976891	5788.96	0	254	7415486058773	500413	0	14657843	2.16165	5481.11	0	610	7415486315912	5.14278	8668.42
301033	0	272222	0	4692377	1.14367	5866.58	0	266	7876821222305	272230	0	4692385	1.85003	5960.13	0	482	7876821364745	2.8488	10652.1
301033	6	302037	0	8491955	0.981551	5841.56	0	225	7951734815005	302040	0	8491958	1.94819	5740.81	0	519	7951734884304	1.38598	8694.86
301033	6	335220	0	8525139	0.94183	5908.48	0	242	7952386342094	335238	0	8525157	2.34054	5591.97	1	639	7952386713486	7.42784	8655.65
301033	8	220410	0	9667024	0.954468	5921.66	0	247	7974877397318	220443	0	9667057	1.93751	4625.15	0	574	7974877893028	9.9142	8632.83
301033	8	220427	0	9667041	1.09273	5897.87	0	277	7974877672221	220443	0	9667057	1.93751	4625.15	0	574	7974877893028	4.41614	10202.3
301033	9	425729	0	10500444	0.900647	5763.47	0	251	7991293433858	425745	0	10500460	2.33817	5866.5	0	568	7991293634050	4.00384	11588.5
301034	5	22368	0	8228	4.53283	2539.54	0	1733	8113878409211	22369	0	8229	2.16606	954.188	0	1111	8113878409234	0.00046	2460.25
301034	5	50864	0	36724	1.02846	5948.5	0	269	8114435591927	50872	0	36732	2.01179	5978.64	0	499	8114435688724	1.93594	7753.09
301034	5	279959	0	265823	0.908701	5900.91	0	220	8118952198453	279966	0	265830	2.00192	5969.23	1	457	8118952326839	2.56772	8740.86
301035	6	51396	0	9849518	7.5174	5856.36	1	1399	8306799525866	51412	0	9849534	2.17274	5796.66	1	442	8306799742184	4.32636	76.0121
301035	6	84005	0	9882127	6.90062	3803.45	1	2285	8307443612010	84007	0	9882129	1.90261	2739.02	0	907	8307443612056	0.00092	5242.69
301035	6	423365	0	10221492	3.14301	1751.01	0	1949	8314146851033	423374	0	10221501	1.97394	3335.37	0	1436	8314146851239	0.00412	5005.66
301035	6	423371	0	10221498	1.28711	1600.16	0	1117	8314146851170	423374	0	10221501	1.97394	3335.37	0	1436	8314146851239	0.00138	2945.36
301035	6	423372	0	10221499	1.42964	2913.61	0	1287	8314146851193	423374	0	10221501	1.97394	3335.37	0	1436	8314146851239	0.00092	3168.4
301035	9	19111	0	11701915	0.922285	5886.21	0	247	8343356643370	19120	0	11701924	2.17726	5590.83	0	613	8343356899167	5.11594	5728.11
301035	9	33615	0	11716419	2.62743	5131.3	1	1794	8343647558053	33623	0	11716427	2.20023	364.446	0	1301	8343647558237	0.00368	5132.4
301035	9	33616	0	11716420	1.47027	4066.93	0	1284	8343647558076	33623	0	11716427	2.20023	364.446	0	1301	8343647558237	0.00322	4083.15
301035	9	33623	0	11716427	2.20023	364.446	0	1301	8343647558237	33624	0	11716428	2.38534	1009.45	0	1299	8343647558260	0.00046	1282.47
301036	4	496520	0	1458428	1.02595	5843.83	0	289	8470842258748	496532	0	1458440	2.26398	5105.84	0	730	8470842513444	5.09392	7366.3
301036	9	218999	0	4322926	1.04318	5928.58	0	280	8527314741684	219023	0	4322950	2.3137	5670.16	0	632	8527315079514	6.7566	6680.28
301036	10	147857	0	4880041	1.07166	5754.33	0	279	8538323562616	147878	0	4880062	2.34651	5847.15	0	523	8538323905280	6.85328	3766.36
301036	11	162842	0	5523239	2.0801	5861.53	0	443	8550974853234	162846	0	5523243	1.85116	5779.32	0	390	8550974961692	2.16916	159.725
301036	12	351221	0	6340240	0.997827	5996.77	0	169	8567056052933	351236	0	6340255	1.98844	5700.32	0	515	8567056239098	3.7233	8412.91
301036	13	525957	0	7143297	1.0135	5909.54	0	288	8582901913637	525982	0	7143322	2.44435	5822.44	0	522	8582902388184	9.49094	10038.9
301037	4	314686	0	10426089	0.931804	5760.51	0	246	8646631847091	314719	0	10426122	1.8698	5793.55	0	467	8646632304659	9.15136	275.376
301037	8	590750	0	13215596	3.24443	230.161	0	1796	8701591322238	590758	0	13215604	2.14433	2534.56	0	1254	8701591322422	0.00368	2557.38
301037	8	590751	0	13215597	1.45901	4374.41	0	1252	8701591322261	590758	0	13215604	2.14433	2534.56	0	1254	8701591322422	0.00322	3839.85
301037	8	590756	0	13215602	1.20407	2172.4	0	956	8701591322376	590758	0	13215604	2.14433	2534.56	0	1254	8701591322422	0.00092	4469.6
301037	8	590757	0	13215603	1.39745	3883.12	0	1112	8701591322399	590758	0	13215604	2.14433	2534.56	0	1254	8701591322422	0.00046	4273.57
301037	8	590758	0	13215604	2.14433	2534.56	0	1254	8701591322422	590759	0	13215605	2.28779	2907.68	0	1262	8701591322445	0.00046	5006.26
301037	11	402750	0	14910841	2.50801	5921.69	0	495	8734927595773	402759	0	14910850	1.86083	5888.44	0	374	8734927747182	3.02818	90.733
301038	6	576019	0	4409403	7.42177	4123.43	0	2521	61265015324	576021	0	4409405	2.40649	1660.13	0	1113	61265015370	0.00092	3383.44
301038	6	576020	0	4409404	4.42444	1507.8	1	1558	61265015347	576021	0	4409405	2.40649	1660.13	0	1113	61265015370	0.00046	795.204
301038	8	314233	0	5403452	1.17124	4973.84	0	380	80902104431	314241	0	5403460	2.19067	5856.11	0	510	80902241870	2.74878	7855.99
301039	5	296329	0	12625865	0.907292	4484.26	0	278	223399863553	296355	0	12625891	2.05885	3954.6	0	607	223400278352	8.29598	6786.93
301039	9	424431	0	15271697	1.13625	5854.56	0	219	274577013727	424451	0	15271717	2.38494	5287.72	0	680	274577433548	8.39642	6144.16
301040	1	54462	0	2345648	6.80328	5809.29	0	1299	349179549770	54463	0	2345649	2.44907	5823.02	0	522	349179549793	0.00046	88.4378
301040	2	208162	0	3127025	0.927157	5949.99	0	228	364608759189	208192	0	3127055	2.49674	5843.67	0	601	364609137376	7.56374	6420.09
301040	4	5129	0	4179031	0.952392	5836.46	0	252	385341088547	5138	0	4179040	2.38131	5893.31	0	386	385341212841	2.48588	9146.62
301040	7	359471	0	6416499	0.915329	5955.52	0	225	429415566257	359487	0	6416515	2.26361	5201.97	0	682	429415986839	8.41164	10601.9
301040	8	457663	0	7142652	1.0481	5953.47	0	270	443760274938	457667	0	7142656	1.89081	5916.22	0	505	443760359713	1.6955	5980.7
301040	13	499539	0	10323865	0.986888	5999.63	0	259	506458324585	499555	0	10323881	1.87129	5716.79	0	474	506458571643	4.94116	9105.86
301041	10	564177	0	922659	1.08329	5861.52	0	284	650619418906	564187	0	922669	2.15405	5904.17	0	565	650619636055	4.34298	6889.09
301042	2	25252	0	4508296	1.59413	2849.75	0	1112	720265256732	25255	0	4508299	1.85425	1330.19	1	882	720265256801	0.00138	2915.06
301042	11	24250	0	10157508	1.06427	5801.54	0	276	831631874449	24254	0	10157512	2.14501	5590.03	0	546	831631945879	1.4286	4631.09
301042	12	558987	0	11319854	1.00374	5907.24	0	270	854538874390	559020	0	11319887	1.8768	5922.14	0	489	854539274444	8.00108	11710.5
301043	3	623454	0	14909165	0.919771	5956	0	225	925310707032	623477	0	14909188	2.31408	5955.54	0	527	925311191273	9.68482	2194.71
301043	5	577471	0	16118535	1.00049	5938.82	0	265	949151648506	577489	0	16118553	2.035	5503.76	0	590	949152042613	7.88214	9980.23
301043	9	113142	0	1453958	0.902305	5857.85	0	229	989508831293	113167	0	1453983	1.92893	5750.67	0	426	989509292270	9.21954	7580.51
301044	5	376834	0	8338928	1.53704	4846.98	0	1896	1125205746865	376835	0	8338929	2.23243	785.288	0	1836	1125205746888	0.00046	4343.19
301044	5	376835	0	8338929	2.23243	785.288	0	1836	1125205746888	376836	0	8338930	1.99815	990.245	1	1462	1125205746911	0.00046	1055.55
301044	8	260631	0	10113798	2.3803	5935.49	0	580	1159251148437	260648	0	10113815	1.99113	4867.33	0	576	1159251440281	5.83688	10270.3
301045	2	189656	0	15453633	0.90375	5590.32	0	258	1264483599828	189669	0	15453646	2.02824	5886.33	0	372	1264483829916	4.60176	9880.51
301045	4	96384	0	16615847	1.02232	5838.11	0	263	1287327401280	96396	0	16615859	1.86493	5744.74	0	479	1287327538868	2.75176	5862.5
301045	4	286180	0	93966	1.80418	2522.36	0	1114	1291087779308	286181	0	93967	2.08121	1572.06	0	1103	1291087779331	0.00046	2524.77
301045	4	373644	0	181431	0.916795	5977.01	0	253	1292818003000	373658	0	181445	2.24488	5729.37	0	575	1292818164738	3.23476	8668.5
301045	6	114174	0	1178022	3.6855	5867.22	0	698	1312448766326	114189	0	1178037	2.42409	5789.14	0	503	1312448927250	3.21848	141.635
301045	8	569678	0	2889575	0.94586	5761.24	0	239	1346181634419	569702	0	2889599	2.23129	5475.32	0	683	1346182082530	8.96222	9722.82
301045	13	177260	0	5636177	0.907664	5943.43	0	257	1400429689099	177287	0	5636204	1.93138	5754.07	0	416	1400430067626	7.57054	2965.32
301046	0	419074	0	6849152	0.922701	5946.89	0	245	1424344158003	419081	0	6849159	1.94027	5889.43	0	491	1424344288059	2.60112	11019
301046	1	60682	0	7118279	1.0435	5965.42	0	280	1429646463594	60698	0	7118295	2.40615	5891.49	0	476	1429646695477	4.63766	5075.21
301046	3	155768	0	8468772	3.69648	5859.94	0	740	1456218986719	155770	0	8468774	1.96307	5847.84	0	387	1456218986859	0.0028	101.94
301046	4	85331	0	9025809	1.0385	5856.54	0	272	1467186864600	85351	0	9025829	1.85616	5984.38	0	428	1467187189809	6.50418	7397.81
301046	4	335081	0	9275563	2.85334	2219.27	0	2474	1472128441896	335090	0	9275572	2.13998	1594.33	0	1816	1472128442103	0.00414	1978
301046	4	335082	0	9275564	1.23788	5700.38	0	1849	1472128441919	335090	0	9275572	2.13998	1594.33	0	1816	1472128442103	0.00368	6597.27
301046	4	335087	0	9275569	0.946369	1682.32	0	1502	1472128442034	335090	0	9275572	2.13998	1594.33	0	1816	1472128442103	0.00138	2155.01
301046	5	246909	0	9814685	0.95719	5926.28	0	258	1482776266729	246941	0	9814717	2.24983	5755.34	0	611	1482776749270	9.65082	9929.44
301046	7	293806	0	11117275	0.95646	5897.6	0	251	1508482372235	293819	0	11117288	1.94709	3492.88	0	547	1508482508890	2.7331	6141.93
301046	9	451087	0	12529994	4.53504	3171.32	0	1587	1536327020574	451088	0	12529995	2.49673	2201.5	0	898	1536327020597	0.00046	5314.75
301046	10	615270	0	13322075	0.955151	5979.39	0	233	1551940478463	615280	0	13322085	1.89665	5888.21	0	467	1551940775570	5.94214	3675.65
301046	12	604025	0	14567009	0.900162	5877.61	0	242	1576466848755	604050	0	14567034	1.87624	5870.3	0	464	1576467189925	6.8234	9611.3
301047	5	590190	0	2590508	1.08149	5749.57	0	289	1668768310468	590201	0	2590519	1.90955	5727.43	0	469	1668768581030	5.41124	9691.33
301048	0	513423	0	8553587	1.08921	5881.24	0	282	1786266367763	513428	0	8553592	1.91118	5801.95	0	474	1786266443766	1.52006	8545.91
301048	3	477358	0	10400495	1.14034	5981.81	0	242	1822653292247	477362	0	10400499	2.08752	5985.2	0	482	1822653416118	2.47742	10924.9
301048	5	388695	0	11567830	0.901498	5766.25	0	245	1845663528626	388728	0	11567863	1.97281	5854.76	0	476	1845663995895	9.34538	10312.1
301048	8	425686	0	13487732	6.21948	5838.04	0	1148	1883493681460	425698	0	13487744	2.24489	5799.51	0	475	1883493905367	4.47814	147.23
301048	9	500714	0	14190687	0.925979	5869.31	0	243	1897344484679	500725	0	14190698	2.02803	5654.93	0	495	1897344679119	3.8888	6925.91
301048	10	349383	0	14666882	1.05742	5909.3	0	273	1906728618694	349388	0	14666887	2.41845	5984.46	0	602	1906728700790	1.64192	5362.17
301049	6	284646	0	4515441	1.19618	5796.23	0	334	2036146515822	284652	0	4515447	2.0686	5605.14	0	574	2036146712229	3.92814	6913.64
301049	10	610482	0	7360113	0.929917	5723.55	0	246	2091301287260	610508	0	7360139	1.9534	5961.07	0	437	2091301621900	6.6928	4930.06
301049	11	253346	0	7630675	1.24614	5386.82	0	399	2096651160190	253360	0	7630689	2.13353	5879.24	0	518	2096651275829	2.31278	10322.5
301050	0	426640	0	10072174	0.984734	5891.76	0	279	2144683856648	426650	0	10072184	2.38207	5667.7	0	609	2144683976370	2.39444	6303.18
